seed,tool,t,phase,rx,ry,rz,fa,fb,frack,na,nb,nrack,grip_q,tool_z,ee_z
6,tape_roll,2.76,reach_pre,0.14761,0.08553,-0.12626,0.0,0.0,0.68748,0,0,4,0.01829,0.80017,0.91779
6,tape_roll,2.77,reach_pre,0.14644,0.08441,-0.12763,0.0,0.0,0.68748,0,0,4,0.01825,0.80017,0.9179
6,tape_roll,2.78,reach_pre,0.14604,0.08338,-0.12894,0.0,0.0,0.68748,0,0,4,0.01822,0.80017,0.91863
6,tape_roll,2.79,reach_pre,0.14601,0.08254,-0.13003,0.0,0.0,0.68748,0,0,4,0.01821,0.80017,0.91948
6,tape_roll,2.8,reach_pre,0.14613,0.08197,-0.13077,0.0,0.0,0.68748,0,0,4,0.01821,0.80017,0.92015
6,tape_roll,2.81,reach_pre,0.14555,0.07918,-0.13048,0.0,0.0,0.68748,0,0,4,0.01827,0.80017,0.91982
6,tape_roll,2.82,reach_pre,0.14407,0.07579,-0.12878,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.91785
6,tape_roll,2.83,reach_pre,0.14222,0.0738,-0.12732,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.91517
6,tape_roll,2.84,reach_pre,0.14034,0.07283,-0.12641,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.91239
6,tape_roll,2.85,reach_pre,0.13856,0.07289,-0.12547,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.9097
6,tape_roll,2.86,reach_pre,0.13695,0.07285,-0.12529,0.0,0.0,0.68748,0,0,4,0.01829,0.80017,0.90803
6,tape_roll,2.87,reach_pre,0.13587,0.07183,-0.12639,0.0,0.0,0.68748,0,0,4,0.01825,0.80017,0.90808
6,tape_roll,2.88,reach_pre,0.13549,0.07081,-0.12754,0.0,0.0,0.68748,0,0,4,0.01822,0.80017,0.90878
6,tape_roll,2.89,reach_pre,0.13545,0.06993,-0.12855,0.0,0.0,0.68748,0,0,4,0.01821,0.80017,0.90963
6,tape_roll,2.9,reach_pre,0.13554,0.0693,-0.12927,0.0,0.0,0.68748,0,0,4,0.01821,0.80017,0.91032
6,tape_roll,2.91,reach_pre,0.13504,0.06662,-0.12875,0.0,0.0,0.68748,0,0,4,0.01827,0.80017,0.91004
6,tape_roll,2.92,reach_pre,0.13376,0.06348,-0.12672,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.90812
6,tape_roll,2.93,reach_pre,0.13217,0.06175,-0.12498,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.90549
6,tape_roll,2.94,reach_pre,0.13056,0.06102,-0.12385,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.90274
6,tape_roll,2.95,reach_pre,0.12905,0.06131,-0.12278,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.90008
6,tape_roll,2.96,reach_pre,0.12766,0.06147,-0.12243,0.0,0.0,0.68748,0,0,4,0.01828,0.80017,0.89839
6,tape_roll,2.97,reach_pre,0.1267,0.06055,-0.12332,0.0,0.0,0.68748,0,0,4,0.01825,0.80017,0.89839
6,tape_roll,2.98,reach_pre,0.12634,0.05955,-0.12432,0.0,0.0,0.68748,0,0,4,0.01822,0.80017,0.89905
6,tape_roll,2.99,reach_pre,0.12629,0.05863,-0.12525,0.0,0.0,0.68748,0,0,4,0.01821,0.80017,0.8999
6,tape_roll,3.0,reach_pre,0.12637,0.05795,-0.12594,0.0,0.0,0.68748,0,0,4,0.01821,0.80017,0.90062
6,tape_roll,3.01,reach_pre,0.12594,0.05538,-0.12522,0.0,0.0,0.68748,0,0,4,0.01827,0.80017,0.90037
6,tape_roll,3.02,reach_pre,0.12487,0.05253,-0.1229,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.89851
6,tape_roll,3.03,reach_pre,0.12355,0.05109,-0.12093,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.89593
6,tape_roll,3.04,reach_pre,0.12223,0.05062,-0.11965,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.89323
6,tape_roll,3.05,reach_pre,0.12101,0.05113,-0.11849,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.89062
6,tape_roll,3.06,reach_pre,0.11985,0.05147,-0.11804,0.0,0.0,0.68748,0,0,4,0.01828,0.80017,0.88892
6,tape_roll,3.07,reach_pre,0.11902,0.05065,-0.11875,0.0,0.0,0.68748,0,0,4,0.01825,0.80017,0.88889
6,tape_roll,3.08,reach_pre,0.11871,0.04967,-0.11962,0.0,0.0,0.68748,0,0,4,0.01822,0.80017,0.88953
6,tape_roll,3.09,reach_pre,0.11865,0.04872,-0.12047,0.0,0.0,0.68748,0,0,4,0.01821,0.80017,0.89038
6,tape_roll,3.1,reach_pre,0.1187,0.04799,-0.12112,0.0,0.0,0.68748,0,0,4,0.01822,0.80017,0.89111
6,tape_roll,3.11,reach_pre,0.11836,0.04556,-0.12022,0.0,0.0,0.68748,0,0,4,0.01827,0.80017,0.89091
6,tape_roll,3.12,reach_pre,0.11752,0.04301,-0.11766,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.8891
6,tape_roll,3.13,reach_pre,0.11648,0.04186,-0.11553,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.8866
6,tape_roll,3.14,reach_pre,0.11545,0.04165,-0.11413,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.88396
6,tape_roll,3.15,reach_pre,0.11452,0.04238,-0.11295,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.88139
6,tape_roll,3.16,reach_pre,0.11362,0.04289,-0.11243,0.0,0.0,0.68748,0,0,4,0.01829,0.80017,0.87971
6,tape_roll,3.17,reach_pre,0.11294,0.04216,-0.113,0.0,0.0,0.68748,0,0,4,0.01825,0.80017,0.87967
6,tape_roll,3.18,reach_pre,0.11267,0.04119,-0.11377,0.0,0.0,0.68748,0,0,4,0.01823,0.80017,0.8803
6,tape_roll,3.19,reach_pre,0.1126,0.0402,-0.11454,0.0,0.0,0.68748,0,0,4,0.01822,0.80017,0.88115
6,tape_roll,3.2,reach_pre,0.11264,0.03943,-0.11515,0.0,0.0,0.68748,0,0,4,0.01822,0.80017,0.88188
6,tape_roll,3.21,reach_pre,0.11239,0.03714,-0.11408,0.0,0.0,0.68748,0,0,4,0.01827,0.80017,0.88172
6,tape_roll,3.22,reach_pre,0.11177,0.03491,-0.11133,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.87999
6,tape_roll,3.23,reach_pre,0.11101,0.03406,-0.10908,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.87755
6,tape_roll,3.24,reach_pre,0.11029,0.0341,-0.10764,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.87499
6,tape_roll,3.25,reach_pre,0.10967,0.03504,-0.10646,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.87249
6,tape_roll,3.26,reach_pre,0.10904,0.0357,-0.10592,0.0,0.0,0.68748,0,0,4,0.01829,0.80017,0.87084
6,tape_roll,3.27,reach_pre,0.10852,0.03502,-0.10638,0.0,0.0,0.68748,0,0,4,0.01826,0.80017,0.87081
6,tape_roll,3.28,reach_pre,0.10829,0.03406,-0.10706,0.0,0.0,0.68748,0,0,4,0.01823,0.80017,0.87144
6,tape_roll,3.29,reach_pre,0.10822,0.03304,-0.10776,0.0,0.0,0.68748,0,0,4,0.01823,0.80017,0.87228
6,tape_roll,3.3,reach_pre,0.10824,0.03223,-0.10832,0.0,0.0,0.68748,0,0,4,0.01823,0.80017,0.87302
6,tape_roll,3.31,reach_pre,0.10808,0.03009,-0.10711,0.0,0.0,0.68748,0,0,4,0.01827,0.80017,0.87289
6,tape_roll,3.32,reach_pre,0.10769,0.02818,-0.10421,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.87123
6,tape_roll,3.33,reach_pre,0.10722,0.02762,-0.1019,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.86888
6,tape_roll,3.34,reach_pre,0.10681,0.02791,-0.10045,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.8664
6,tape_roll,3.35,reach_pre,0.1065,0.02902,-0.09932,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.86398
6,tape_roll,3.36,reach_pre,0.10614,0.02979,-0.09879,0.0,0.0,0.68748,0,0,4,0.01829,0.80017,0.86239
6,tape_roll,3.37,reach_pre,0.10579,0.02915,-0.09919,0.0,0.0,0.68748,0,0,4,0.01826,0.80017,0.86238
6,tape_roll,3.38,reach_pre,0.10561,0.02818,-0.09978,0.0,0.0,0.68748,0,0,4,0.01824,0.80017,0.86301
6,tape_roll,3.39,reach_pre,0.10554,0.02714,-0.10041,0.0,0.0,0.68748,0,0,4,0.01823,0.80017,0.86385
6,tape_roll,3.4,reach_pre,0.10553,0.02629,-0.10092,0.0,0.0,0.68748,0,0,4,0.01824,0.80017,0.8646
6,tape_roll,3.41,reach_pre,0.10547,0.02431,-0.09958,0.0,0.0,0.68748,0,0,4,0.01827,0.80017,0.86451
6,tape_roll,3.42,reach_pre,0.10531,0.02271,-0.09658,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.86291
6,tape_roll,3.43,reach_pre,0.10514,0.02243,-0.09424,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.86065
6,tape_roll,3.44,reach_pre,0.10504,0.02294,-0.09283,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.85826
6,tape_roll,3.45,reach_pre,0.10504,0.0242,-0.09178,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.85593
6,tape_roll,3.46,reach_pre,0.10496,0.02505,-0.0913,0.0,0.0,0.68748,0,0,4,0.01829,0.80017,0.85442
6,tape_roll,3.47,reach_pre,0.10477,0.02441,-0.09164,0.0,0.0,0.68748,0,0,4,0.01827,0.80017,0.85446
6,tape_roll,3.48,reach_pre,0.10465,0.02342,-0.09217,0.0,0.0,0.68748,0,0,4,0.01825,0.80017,0.85511
6,tape_roll,3.49,reach_pre,0.10457,0.02234,-0.09273,0.0,0.0,0.68748,0,0,4,0.01824,0.80017,0.85595
6,tape_roll,3.5,reach_pre,0.10455,0.02146,-0.09318,0.0,0.0,0.68748,0,0,4,0.01824,0.80017,0.85669
6,tape_roll,3.51,reach_pre,0.10457,0.01964,-0.09173,0.0,0.0,0.68748,0,0,4,0.01827,0.80017,0.85663
6,tape_roll,3.52,reach_pre,0.10465,0.01834,-0.08866,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.85511
6,tape_roll,3.53,reach_pre,0.10477,0.01832,-0.08635,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.85295
6,tape_roll,3.54,reach_pre,0.10498,0.01902,-0.085,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.85066
6,tape_roll,3.55,reach_pre,0.10529,0.0204,-0.08406,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.84843
6,tape_roll,3.56,reach_pre,0.10548,0.02129,-0.08365,0.0,0.0,0.68748,0,0,4,0.01829,0.80017,0.84701
6,tape_roll,3.57,reach_pre,0.10546,0.02062,-0.08396,0.0,0.0,0.68748,0,0,4,0.01827,0.80017,0.84712
6,tape_roll,3.58,reach_pre,0.1054,0.01959,-0.08442,0.0,0.0,0.68748,0,0,4,0.01826,0.80017,0.84779
6,tape_roll,3.59,reach_pre,0.10532,0.01847,-0.08491,0.0,0.0,0.68748,0,0,4,0.01825,0.80017,0.84864
6,tape_roll,3.6,reach_pre,0.10527,0.01757,-0.08531,0.0,0.0,0.68748,0,0,4,0.01825,0.80017,0.84938
6,tape_roll,3.61,reach_pre,0.10539,0.01591,-0.08376,0.0,0.0,0.68748,0,0,4,0.01828,0.80017,0.84934
6,tape_roll,3.62,reach_pre,0.1057,0.0149,-0.08064,0.0,0.0,0.68748,0,0,4,0.01829,0.80017,0.8479
6,tape_roll,3.63,reach_pre,0.1061,0.01512,-0.07839,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.84584
6,tape_roll,3.64,reach_pre,0.10661,0.01598,-0.07714,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.84367
6,tape_roll,3.65,reach_pre,0.10724,0.01743,-0.07632,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.84155
6,tape_roll,3.66,reach_pre,0.1077,0.01831,-0.07599,0.0,0.0,0.68748,0,0,4,0.01829,0.80017,0.84024
6,tape_roll,3.67,reach_pre,0.10784,0.01758,-0.07628,0.0,0.0,0.68748,0,0,4,0.01828,0.80017,0.84043
6,tape_roll,3.68,reach_pre,0.10783,0.01648,-0.07669,0.0,0.0,0.68748,0,0,4,0.01826,0.80017,0.84114
6,tape_roll,3.69,reach_pre,0.10774,0.01533,-0.07711,0.0,0.0,0.68748,0,0,4,0.01826,0.80017,0.842
6,tape_roll,3.7,reach_pre,0.10767,0.0144,-0.07745,0.0,0.0,0.68748,0,0,4,0.01826,0.80017,0.84272
6,tape_roll,3.71,reach_pre,0.10788,0.01291,-0.0758,0.0,0.0,0.68748,0,0,4,0.01828,0.80017,0.84271
6,tape_roll,3.72,reach_pre,0.10841,0.01217,-0.07267,0.0,0.0,0.68748,0,0,4,0.01829,0.80017,0.84135
6,tape_roll,3.73,reach_pre,0.1091,0.01259,-0.07049,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.8394
6,tape_roll,3.74,reach_pre,0.10991,0.01357,-0.06936,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.83734
6,tape_roll,3.75,reach_pre,0.11083,0.01507,-0.06868,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.83535
6,tape_roll,3.76,reach_pre,0.11155,0.01589,-0.06843,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.83417
6,tape_roll,3.77,reach_pre,0.11185,0.01505,-0.0687,0.0,0.0,0.68748,0,0,4,0.01828,0.80017,0.83447
6,tape_roll,3.78,reach_pre,0.11188,0.01388,-0.06905,0.0,0.0,0.68748,0,0,4,0.01827,0.80017,0.83522
6,tape_roll,3.79,reach_pre,0.11179,0.01268,-0.0694,0.0,0.0,0.68748,0,0,4,0.01827,0.80017,0.83609
6,tape_roll,3.8,reach_pre,0.1117,0.01175,-0.06968,0.0,0.0,0.68748,0,0,4,0.01827,0.80017,0.8368
6,tape_roll,3.81,reach_pre,0.11199,0.01041,-0.06795,0.0,0.0,0.68748,0,0,4,0.01828,0.80017,0.83679
6,tape_roll,3.82,reach_pre,0.11274,0.00993,-0.06482,0.0,0.0,0.68748,0,0,4,0.01829,0.80017,0.83552
6,tape_roll,3.83,reach_pre,0.1137,0.01052,-0.06274,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.83368
6,tape_roll,3.84,reach_pre,0.1148,0.01159,-0.06173,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.83176
6,tape_roll,3.85,reach_pre,0.11601,0.01309,-0.06119,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.82989
6,tape_roll,3.86,reach_pre,0.11697,0.01381,-0.06103,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.82886
6,tape_roll,3.87,reach_pre,0.11741,0.01281,-0.06126,0.0,0.0,0.68748,0,0,4,0.01829,0.80017,0.82929
6,tape_roll,3.88,reach_pre,0.11748,0.01154,-0.06155,0.0,0.0,0.68748,0,0,4,0.01828,0.80017,0.83009
6,tape_roll,3.89,reach_pre,0.11738,0.01031,-0.06183,0.0,0.0,0.68748,0,0,4,0.01828,0.80017,0.83097
6,tape_roll,3.9,reach_pre,0.11728,0.00937,-0.06204,0.0,0.0,0.68748,0,0,4,0.01828,0.80017,0.83166
6,tape_roll,3.91,reach_pre,0.11765,0.00819,-0.06023,0.0,0.0,0.68748,0,0,4,0.01829,0.80017,0.83167
6,tape_roll,3.92,reach_pre,0.11861,0.00795,-0.05712,0.0,0.0,0.68748,0,0,4,0.01829,0.80017,0.83047
6,tape_roll,3.93,reach_pre,0.11982,0.00868,-0.05515,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.82876
6,tape_roll,3.94,reach_pre,0.1212,0.0098,-0.05427,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.82697
6,tape_roll,3.95,reach_pre,0.12269,0.01126,-0.05385,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.82525
6,tape_roll,3.96,reach_pre,0.12388,0.01182,-0.05376,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.82439
6,tape_roll,3.97,reach_pre,0.12444,0.01064,-0.05395,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.82495
6,tape_roll,3.98,reach_pre,0.12454,0.00926,-0.05417,0.0,0.0,0.68748,0,0,4,0.01829,0.80017,0.82582
6,tape_roll,3.99,reach_pre,0.12443,0.00798,-0.05437,0.0,0.0,0.68748,0,0,4,0.01829,0.80017,0.8267
6,tape_roll,4.0,reach_pre,0.12431,0.00704,-0.05452,0.0,0.0,0.68748,0,0,4,0.01829,0.80017,0.82737
6,tape_roll,4.01,reach_pre,0.12476,0.00603,-0.05264,0.0,0.0,0.68748,0,0,4,0.01829,0.80017,0.82739
6,tape_roll,4.02,reach_pre,0.12591,0.00601,-0.04954,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.82627
6,tape_roll,4.03,reach_pre,0.12737,0.00685,-0.04768,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.82469
6,tape_roll,4.04,reach_pre,0.12901,0.00798,-0.04691,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.82305
6,tape_roll,4.05,reach_pre,0.13076,0.00936,-0.04661,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.82147
6,tape_roll,4.06,reach_pre,0.13215,0.00973,-0.04657,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.82079
6,tape_roll,4.07,reach_pre,0.13282,0.00832,-0.0467,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.82151
6,tape_roll,4.08,reach_pre,0.13293,0.00681,-0.04683,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.82245
6,tape_roll,4.09,reach_pre,0.13281,0.00549,-0.04696,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.82334
6,tape_roll,4.1,reach_pre,0.13267,0.00456,-0.04705,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.82399
6,tape_roll,4.11,reach_pre,0.13319,0.00372,-0.04509,0.0,0.0,0.68748,0,0,4,0.01829,0.80017,0.82401
6,tape_roll,4.12,reach_pre,0.13453,0.00391,-0.04202,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.82298
6,tape_roll,4.13,reach_pre,0.13622,0.00483,-0.04025,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.82152
6,tape_roll,4.14,reach_pre,0.1381,0.00594,-0.03959,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.82003
6,tape_roll,4.15,reach_pre,0.14009,0.00721,-0.03938,0.0,0.0,0.68748,0,0,4,0.01832,0.80017,0.81862
6,tape_roll,4.16,reach_pre,0.14166,0.00735,-0.03936,0.0,0.0,0.68748,0,0,4,0.01832,0.80017,0.81814
6,tape_roll,4.17,reach_pre,0.14241,0.00567,-0.03939,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.81903
6,tape_roll,4.18,reach_pre,0.14253,0.00402,-0.03943,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.82004
6,tape_roll,4.19,reach_pre,0.14239,0.00266,-0.03946,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.82094
6,tape_roll,4.2,reach_pre,0.14223,0.00175,-0.0395,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.82155
6,tape_roll,4.21,approach,0.13931,0.00295,-0.03948,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.82026
6,tape_roll,4.22,approach,0.13448,0.00391,-0.03948,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.81885
6,tape_roll,4.23,approach,0.13114,0.00239,-0.03948,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.81949
6,tape_roll,4.24,approach,0.12961,0.00075,-0.03949,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.82048
6,tape_roll,4.25,approach,0.12913,-8e-05,-0.03951,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.82103
6,tape_roll,4.26,approach,0.1291,-0.00014,-0.03952,0.0,0.0,0.68748,0,0,4,0.01832,0.80017,0.82108
6,tape_roll,4.27,approach,0.12921,0.00021,-0.03954,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.82084
6,tape_roll,4.28,approach,0.12933,0.00057,-0.03955,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.82058
6,tape_roll,4.29,approach,0.1294,0.00078,-0.03956,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.82044
6,tape_roll,4.3,approach,0.12943,0.00086,-0.03957,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.82038
6,tape_roll,4.31,approach,0.1266,0.00237,-0.03955,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.81879
6,tape_roll,4.32,approach,0.12165,0.00363,-0.03955,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.81704
6,tape_roll,4.33,approach,0.11819,0.00245,-0.03955,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.81737
6,tape_roll,4.34,approach,0.11661,0.00095,-0.03955,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.81826
6,tape_roll,4.35,approach,0.11611,0.00011,-0.03955,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.81882
6,tape_roll,4.36,approach,0.11608,-2e-05,-0.03956,0.0,0.0,0.68748,0,0,4,0.01832,0.80017,0.81891
6,tape_roll,4.37,approach,0.11618,0.00025,-0.03956,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.81872
6,tape_roll,4.38,approach,0.11629,0.00056,-0.03957,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.81849
6,tape_roll,4.39,approach,0.11636,0.00075,-0.03958,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.81836
6,tape_roll,4.4,approach,0.1164,0.00083,-0.03959,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.8183
6,tape_roll,4.41,approach,0.11356,0.00242,-0.03957,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.81661
6,tape_roll,4.42,approach,0.10866,0.00379,-0.03957,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.81472
6,tape_roll,4.43,approach,0.1052,0.00259,-0.03957,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.81508
6,tape_roll,4.44,approach,0.10359,0.00101,-0.03956,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.81606
6,tape_roll,4.45,approach,0.10308,0.0001,-0.03956,0.0,0.0,0.68748,0,0,4,0.01832,0.80017,0.81669
6,tape_roll,4.46,approach,0.10304,-8e-05,-0.03957,0.0,0.0,0.68748,0,0,4,0.01832,0.80017,0.81683
6,tape_roll,4.47,approach,0.10314,0.00018,-0.03958,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.81664
6,tape_roll,4.48,approach,0.10325,0.0005,-0.03958,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.8164
6,tape_roll,4.49,approach,0.10332,0.0007,-0.03959,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.81626
6,tape_roll,4.5,approach,0.10336,0.00079,-0.0396,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.81619
6,tape_roll,4.51,approach,0.10052,0.00265,-0.03958,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.81425
6,tape_roll,4.52,approach,0.09569,0.00434,-0.03958,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.8121
6,tape_roll,4.53,approach,0.09223,0.00315,-0.03958,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.81246
6,tape_roll,4.54,approach,0.09059,0.00138,-0.03957,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.81362
6,tape_roll,4.55,approach,0.09007,0.00029,-0.03958,0.0,0.0,0.68748,0,0,4,0.01832,0.80017,0.81442
6,tape_roll,4.56,approach,0.09,-3e-05,-0.03958,0.0,0.0,0.68748,0,0,4,0.01832,0.80017,0.81467
6,tape_roll,4.57,approach,0.0901,0.00017,-0.03959,0.0,0.0,0.68748,0,0,4,0.01832,0.80017,0.81453
6,tape_roll,4.58,approach,0.09021,0.00047,-0.0396,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.8143
6,tape_roll,4.59,approach,0.09029,0.00068,-0.03961,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.81414
6,tape_roll,4.6,approach,0.09033,0.00077,-0.03961,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.81407
6,tape_roll,4.61,approach,0.08749,0.00287,-0.03959,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.8119
6,tape_roll,4.62,approach,0.08273,0.00483,-0.03959,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.8095
6,tape_roll,4.63,approach,0.07928,0.00369,-0.03959,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.80985
6,tape_roll,4.64,approach,0.0776,0.00174,-0.03959,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.81119
6,tape_roll,4.65,approach,0.07706,0.00044,-0.03959,0.0,0.0,0.68748,0,0,4,0.01832,0.80017,0.81218
6,tape_roll,4.66,approach,0.07698,-1e-05,-0.0396,0.0,0.0,0.68748,0,0,4,0.01832,0.80017,0.81254
6,tape_roll,4.67,approach,0.07707,0.00011,-0.03961,0.0,0.0,0.68748,0,0,4,0.01832,0.80017,0.81245
6,tape_roll,4.68,approach,0.07718,0.0004,-0.03961,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.81223
6,tape_roll,4.69,approach,0.07727,0.00063,-0.03962,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.81205
6,tape_roll,4.7,approach,0.07731,0.00073,-0.03963,0.0,0.0,0.68748,0,0,4,0.01831,0.80017,0.81197
6,tape_roll,4.71,approach,0.07448,0.00303,-0.03961,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.8096
6,tape_roll,4.72,approach,0.06978,0.00524,-0.0396,0.0,0.0,0.68748,0,0,4,0.0183,0.80017,0.80695
6,tape_roll,4.73,approach,0.067,0.00551,-0.03996,0.0,0.0,0.68748,0,0,4,0.01783,0.80017,0.80625
6,tape_roll,4.74,approach,0.06612,0.00588,-0.04024,0.0,0.0,0.68748,0,0,4,0.01722,0.80017,0.80579
6,tape_roll,4.75,approach,0.06588,0.00628,-0.04034,0.0,0.0,0.68748,0,0,4,0.01668,0.80017,0.80542
6,tape_roll,4.76,approach,0.06585,0.00662,-0.04035,0.0,0.0,0.68748,0,0,4,0.01622,0.80017,0.80513
6,tape_roll,4.77,approach,0.06586,0.0069,-0.04032,0.0,0.0,0.68748,0,0,4,0.01583,0.80017,0.8049
6,tape_roll,4.78,approach,0.06589,0.00712,-0.04026,0.0,0.0,0.68748,0,0,4,0.01549,0.80017,0.80473
6,tape_roll,4.79,approach,0.0659,0.0073,-0.0402,0.0,0.0,0.68748,0,0,4,0.01518,0.80017,0.80458
6,tape_roll,4.8,approach,0.0659,0.00744,-0.04014,0.0,0.0,0.68748,0,0,4,0.0149,0.80017,0.80446
6,tape_roll,4.81,approach,0.06409,0.0094,-0.04017,0.0,0.0,0.68748,0,0,4,0.01448,0.80017,0.80247
6,tape_roll,4.82,approach,0.06161,0.01226,-0.04033,0.0,0.0,0.68748,0,0,4,0.01374,0.80017,0.79956
